144197	-1.0000
144198	-1.0000
144199	-1.0000
144201	-1.0000
144202	-1.0000
144203	-1.0000
144205	-1.0000
144206	-1.0000
144208	-1.0000
144211	-1.0000
144213	-1.0000
144214	-1.0000
144216	-1.0000
144223	-1.0000
144224	-1.0000
144225	-1.0000
144226	-1.0000
144227	-1.0000
144228	-1.0000
144229	-1.0000
144230	-1.0000
144231	-1.0000
144232	-1.0000
144233	-1.0000
144234	-1.0000
144236	-1.0000
144237	-1.0000
144238	-1.0000
144239	-1.0000
144240	-1.0000
144241	-1.0000
144242	-1.0000
144243	-1.0000
144244	-1.0000
144245	-1.0000
144246	-1.0000
144247	-1.0000
144248	-1.0000
144249	-1.0000
144250	-1.0000
144251	-1.0000
144252	-1.0000
144253	-1.0000
144254	-1.0000
144255	-1.0000
144256	-1.0000
144261	-1.0000
144263	-1.0000
144264	-1.0000
144265	-1.0000
144266	-1.0000
144267	-1.0000
144268	-1.0000
144269	-1.0000
144270	-1.0000
144271	-1.0000
144272	-1.0000
144273	-1.0000
144274	-1.0000
144275	-1.0000
144278	-1.0000
144279	-1.0000
144280	-1.0000
144281	-1.0000
144282	-1.0000
144283	-1.0000
144284	-1.0000
144285	-1.0000
144286	-1.0000
144287	-1.0000
144288	-1.0000
144289	-1.0000
144290	-1.0000
144291	-1.0000
144298	-1.0000
144299	-1.0000
144300	-1.0000
144301	-1.0000
144302	-1.0000
144303	-1.0000
144304	-1.0000
144305	-1.0000
144306	-1.0000
144307	-1.0000
144308	-1.0000
144309	-1.0000
144310	-1.0000
144311	-1.0000
144313	-1.0000
144314	-1.0000
144315	-1.0000
144316	-1.0000
144317	-1.0000
144318	-1.0000
144319	-1.0000
144320	-1.0000
144321	-1.0000
144322	-1.0000
144323	-1.0000
144331	-1.0000
144332	-1.0000
144333	-1.0000
144334	-1.0000
144335	-1.0000
144336	-1.0000
144337	-1.0000
144338	-1.0000
144340	-1.0000
144341	-1.0000
144342	-1.0000
144343	-1.0000
144344	-1.0000
144345	-1.0000
144346	-1.0000
144347	-1.0000
144348	-1.0000
144349	-1.0000
144350	-1.0000
144351	-1.0000
144352	-1.0000
144353	-1.0000
144354	-1.0000
144356	-1.0000
144357	-1.0000
144358	-1.0000
144359	-1.0000
144360	-1.0000
144361	-1.0000
144365	-1.0000
144366	-1.0000
144367	-1.0000
144368	-1.0000
144372	-1.0000
144373	-1.0000
144374	-1.0000
144376	-1.0000
144377	-1.0000
144378	-1.0000
144380	-1.0000
144383	-1.0000
144389	-1.0000
144392	-1.0000
144393	-1.0000
144405	-1.0000
144406	-1.0000
144408	-1.0000
144409	-1.0000
144410	-1.0000
144412	-1.0000
144413	-1.0000
144414	-1.0000
144415	-1.0000
144416	-1.0000
144417	-1.0000
144418	-1.0000
144419	-1.0000
144420	-1.0000
144424	-1.0000
144426	-1.0000
144431	-1.0000
144443	-1.0000
144444	-1.0000
144445	-1.0000
144446	-1.0000
144448	-1.0000
144449	-1.0000
144450	-1.0000
144451	-1.0000
144452	-1.0000
144453	-1.0000
144454	-1.0000
144455	-1.0000
144456	-1.0000
144457	-1.0000
144461	-1.0000
144462	-1.0000
144463	-1.0000
144464	-1.0000
144465	-1.0000
144466	-1.0000
144467	-1.0000
144468	-1.0000
144469	-1.0000
144470	-1.0000
144471	-1.0000
144472	-1.0000
144473	-1.0000
144474	-1.0000
144475	-1.0000
144476	-1.0000
144477	-1.0000
144478	-1.0000
144479	-1.0000
144480	-1.0000
144481	-1.0000
144482	-1.0000
144483	-1.0000
144484	-1.0000
144485	-1.0000
144486	-1.0000
144487	-1.0000
144488	-1.0000
144489	-1.0000
144490	-1.0000
144491	-1.0000
144492	-1.0000
144506	-1.0000
144507	-1.0000
144508	-1.0000
144510	-1.0000
144511	-1.0000
144512	-1.0000
144513	-1.0000
144514	-1.0000
144516	-1.0000
144518	-1.0000
144519	-1.0000
144522	-1.0000
144523	-1.0000
144528	-1.0000
144529	-1.0000
144533	-1.0000
144536	-1.0000
144546	-1.0000
144547	-1.0000
144549	-1.0000
144550	-1.0000
144552	-1.0000
144554	-1.0000
144557	-1.0000
144558	-1.0000
144565	-1.0000
144566	-1.0000
144567	-1.0000
144568	-1.0000
144569	-1.0000
144570	-1.0000
144571	-1.0000
144572	-1.0000
144573	-1.0000
144574	-1.0000
144575	-1.0000
144576	-1.0000
144577	-1.0000
144578	-1.0000
144579	-1.0000
144673	-1.0000
144678	-1.0000
144684	-1.0000
144688	-1.0000
144693	-1.0000
144702	-1.0000
144703	-1.0000
144709	-1.0000
144712	-1.0000
144714	-1.0000
144715	-1.0000
144716	-1.0000
144717	-1.0000
144718	-1.0000
144719	-1.0000
144720	-1.0000
144721	-1.0000
144723	-1.0000
144724	-1.0000
144727	-1.0000
144729	-1.0000
144730	-1.0000
144735	-1.0000
144737	-1.0000
144739	-1.0000
144740	-1.0000
144742	-1.0000
144743	-1.0000
144744	-1.0000
144745	-1.0000
144746	-1.0000
144747	-1.0000
144748	-1.0000
144749	-1.0000
144750	-1.0000
144751	-1.0000
144752	-1.0000
144753	-1.0000
144754	-1.0000
144757	-1.0000
144762	-1.0000
144765	-1.0000
144768	-1.0000
144770	-1.0000
144771	-1.0000
144773	-1.0000
144774	-1.0000
144778	-1.0000
144781	-1.0000
144782	-1.0000
144784	-1.0000
144786	-1.0000
144787	-1.0000
144788	-1.0000
144789	-1.0000
144790	-1.0000
144791	-1.0000
144800	-1.0000
144801	-1.0000
144802	-1.0000
144804	-1.0000
144807	-1.0000
144810	-1.0000
144816	-1.0000
144818	-1.0000
144830	-1.0000
144853	-1.0000
144854	-1.0000
144855	-1.0000
144856	-1.0000
144857	-1.0000
144858	-1.0000
144859	-1.0000
144860	-1.0000
144863	-1.0000
144864	-1.0000
144865	-1.0000
144866	-1.0000
144867	-1.0000
144868	-1.0000
144869	-1.0000
144870	-1.0000
144871	-1.0000
144872	-1.0000
144873	-1.0000
144883	-1.0000
144884	-1.0000
144885	-1.0000
144886	-1.0000
144887	-1.0000
144888	-1.0000
144889	-1.0000
144890	-1.0000
144891	-1.0000
144892	-1.0000
144893	-1.0000
144895	-1.0000
144899	-1.0000
144902	-1.0000
144903	-1.0000
144907	-1.0000
144908	-1.0000
144912	-1.0000
144913	-1.0000
144914	-1.0000
144915	-1.0000
144916	-1.0000
144917	-1.0000
144918	-1.0000
144919	-1.0000
144920	-1.0000
144921	-1.0000
144922	-1.0000
144923	-1.0000
144925	-1.0000
144926	-1.0000
144927	-1.0000
144928	-1.0000
144929	-1.0000
144930	-1.0000
144933	-1.0000
144934	-1.0000
144935	-1.0000
144936	-1.0000
144937	-1.0000
144938	-1.0000
144939	-1.0000
144940	-1.0000
144941	-1.0000
144942	-1.0000
144943	-1.0000
144944	-1.0000
144945	-1.0000
144946	-1.0000
144947	-1.0000
144948	-1.0000
144949	-1.0000
144950	-1.0000
144951	-1.0000
144952	-1.0000
144953	-1.0000
144954	-1.0000
144956	-1.0000
144958	-1.0000
144959	-1.0000
144960	-1.0000
144961	-1.0000
144963	-1.0000
144964	-1.0000
144973	-1.0000
144974	-1.0000
144975	-1.0000
144976	-1.0000
144977	-1.0000
144978	-1.0000
144979	-1.0000
144980	-1.0000
144981	-1.0000
144983	-1.0000
144984	-1.0000
144985	-1.0000
144986	-1.0000
144987	-1.0000
144988	-1.0000
144989	-1.0000
144990	-1.0000
144991	-1.0000
144992	-1.0000
144993	-1.0000
145000	-1.0000
145001	-1.0000
145002	-1.0000
145008	-1.0000
145012	-1.0000
145024	-1.0000
145025	-1.0000
145028	-1.0000
145030	-1.0000
145035	-1.0000
145038	-1.0000
145039	-1.0000
145041	-1.0000
145042	-1.0000
145043	-1.0000
145044	-1.0000
145045	-1.0000
145046	-1.0000
145047	-1.0000
145048	-1.0000
145049	-1.0000
145051	-1.0000
145052	-1.0000
145053	-1.0000
145054	-1.0000
145055	-1.0000
145056	-1.0000
145057	-1.0000
145058	-1.0000
145059	-1.0000
145060	-1.0000
145061	-1.0000
145063	-1.0000
145065	-1.0000
145066	-1.0000
145067	-1.0000
145069	-1.0000
145072	-1.0000
145073	-1.0000
145074	-1.0000
145076	-1.0000
145077	-1.0000
145079	-1.0000
145082	-1.0000
145083	-1.0000
145085	-1.0000
145086	-1.0000
145088	-1.0000
145091	-1.0000
145093	-1.0000
145094	-1.0000
145098	-1.0000
145102	-1.0000
145103	-1.0000
145104	-1.0000
145105	-1.0000
145106	-1.0000
145107	-1.0000
145110	-1.0000
145111	-1.0000
145117	-1.0000
145123	-1.0000
145125	-1.0000
145137	-1.0000
145138	-1.0000
145140	-1.0000
145142	-1.0000
145143	-1.0000
145145	-1.0000
145146	-1.0000
145147	-1.0000
145148	-1.0000
145149	-1.0000
145157	-1.0000
145161	-1.0000
145162	-1.0000
145166	-1.0000
145167	-1.0000
145170	-1.0000
145171	-1.0000
145172	-1.0000
145173	-1.0000
145174	-1.0000
145175	-1.0000
145176	-1.0000
145177	-1.0000
145178	-1.0000
145179	-1.0000
145180	-1.0000
145181	-1.0000
145182	-1.0000
145183	-1.0000
145184	-1.0000
145185	-1.0000
145186	-1.0000
145187	-1.0000
145188	-1.0000
145189	-1.0000
145190	-1.0000
145191	-1.0000
145192	-1.0000
145193	-1.0000
145194	-1.0000
145195	-1.0000
145196	-1.0000
145197	-1.0000
145198	-1.0000
145199	-1.0000
145200	-1.0000
145201	-1.0000
145202	-1.0000
145203	-1.0000
145205	-1.0000
145206	-1.0000
145207	-1.0000
145208	-1.0000
145209	-1.0000
145214	-1.0000
145215	-1.0000
145216	-1.0000
145217	-1.0000
145218	-1.0000
145219	-1.0000
145220	-1.0000
145221	-1.0000
145222	-1.0000
145223	-1.0000
145224	-1.0000
145225	-1.0000
145226	-1.0000
145227	-1.0000
145228	-1.0000
145229	-1.0000
145230	-1.0000
145231	-1.0000
145232	-1.0000
145233	-1.0000
145234	-1.0000
145236	-1.0000
145241	-1.0000
145242	-1.0000
145243	-1.0000
145245	-1.0000
145296	-1.0000
145298	-1.0000
145299	-1.0000
145300	-1.0000
145302	-1.0000
145303	-1.0000
145305	-1.0000
145306	-1.0000
145307	-1.0000
145308	-1.0000
145309	-1.0000
145310	-1.0000
145311	-1.0000
145312	-1.0000
145313	-1.0000
145314	-1.0000
145315	-1.0000
145316	-1.0000
145317	-1.0000
145318	-1.0000
145319	-1.0000
145322	-1.0000
145323	-1.0000
145324	-1.0000
145329	-1.0000
145332	-1.0000
145333	-1.0000
145334	-1.0000
145339	-1.0000
145344	-1.0000
145346	-1.0000
145349	-1.0000
145350	-1.0000
145352	-1.0000
145354	-1.0000
145355	-1.0000
145356	-1.0000
145357	-1.0000
145358	-1.0000
145359	-1.0000
145360	-1.0000
145361	-1.0000
145362	-1.0000
145364	-1.0000
145371	-1.0000
145389	-1.0000
145393	-1.0000
145394	-1.0000
145395	-1.0000
145405	-1.0000
145414	-1.0000
145418	-1.0000
145423	-1.0000
145424	-1.0000
145433	-1.0000
145434	-1.0000
145435	-1.0000
145436	-1.0000
145437	-1.0000
145438	-1.0000
145439	-1.0000
145440	-1.0000
145441	-1.0000
145442	-1.0000
145444	-1.0000
145445	-1.0000
145446	-1.0000
145447	-1.0000
145448	-1.0000
145449	-1.0000
145451	-1.0000
145452	-1.0000
145453	-1.0000
145455	-1.0000
145456	-1.0000
145457	-1.0000
145458	-1.0000
145459	-1.0000
145460	-1.0000
145461	-1.0000
145462	-1.0000
145463	-1.0000
145465	-1.0000
145466	-1.0000
145468	-1.0000
145470	-1.0000
145471	-1.0000
145472	-1.0000
145473	-1.0000
145474	-1.0000
145477	-1.0000
145478	-1.0000
145482	-1.0000
145485	-1.0000
145487	-1.0000
145488	-1.0000
145489	-1.0000
145492	-1.0000
145494	-1.0000
145499	-1.0000
145512	-1.0000
145513	-1.0000
145520	-1.0000
145521	-1.0000
145523	-1.0000
145524	-1.0000
145530	-1.0000
145542	-1.0000
145545	-1.0000
